adjustment_id,timestamp,sku_code,location_code,zone,qty_delta,adjustment_type,reason_code,user_ref,shift,system_qty_before,physical_qty_found,doc_ref,remarks,anomaly_pattern,date,hour,unit_cost,value_impact
020e3923-9fa0-404a-8d1d-c520b2eb2404,2024-02-16 14:04:30,SKU-025,B-06-01,B,1,CycleCount,PUTAWAY_ERROR,USER-06,Afternoon,282,283,ADJ-72737,Receiving discrepancy,NORMAL,2024-02-16,14,2.27,2.27
5f837d9a-8a72-4302-9dc5-42ce6d4df666,2024-02-16 19:53:16,SKU-008,C-01-01,C,-1,Damage,DAMAGED_GOODS,USER-03,Afternoon,158,157,DMG-8271,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-02-16,19,11.42,-11.42
86ff4191-5f5d-4f35-bde6-2f2c9218af0a,2024-02-16 21:07:17,SKU-027,A-04-03,A,-5,Unknown,OTHER,USER-07,Afternoon,220,215,ADJ-99887,,P3_USER07_ENDSHIFT,2024-02-16,21,22.54,-112.7
e6bcb4d6-7b83-415c-9b59-b6f6704f4918,2024-02-16 23:19:25,SKU-016,D-01-03,D,-1,Unknown,RECEIVING_DISCREPANCY,USER-10,Night,363,362,ADJ-63843,Receiving discrepancy,NORMAL,2024-02-16,23,4.94,-4.94
addc729a-84e5-417e-9212-613e7d4f1076,2024-02-16 23:23:32,SKU-021,E-06-01,E,-3,CycleCount,OTHER,USER-08,Night,371,368,ADJ-44018,Putaway error corrected,NORMAL,2024-02-16,23,4.12,-12.36
0d6b6d24-45c7-4d2a-8d96-b52acf3b0fef,2024-02-17 02:04:13,SKU-029,A-01-03,A,4,CycleCount,QTY_MISMATCH,USER-05,Night,70,74,ADJ-40279,,NORMAL,2024-02-17,2,18.81,75.24
777e9747-e879-4616-b466-9053e723238a,2024-02-17 02:37:31,SKU-021,E-05-01,E,4,Unknown,PICKING_ERROR,USER-10,Night,448,452,ADJ-74165,Receiving discrepancy,NORMAL,2024-02-17,2,4.12,16.48
c161f5af-06af-4c8e-a971-6edb4f8d7c40,2024-02-17 04:10:52,SKU-016,E-06-02,E,2,Damage,OTHER,USER-05,Night,307,309,ADJ-89254,Putaway error corrected,NORMAL,2024-02-17,4,4.94,9.88
a20c088d-768e-4f4d-9584-61d3cf7e503f,2024-02-17 05:43:18,SKU-015,A-02-03,A,-3,Unknown,OTHER,USER-07,Night,311,308,ADJ-89152,,P3_USER07_ENDSHIFT,2024-02-17,5,2.69,-8.07
280cd0b9-041d-4621-9025-f381d925e9aa,2024-02-17 06:03:22,SKU-006,B-04-02,B,-1,Damage,SYSTEM_ERROR,USER-09,Morning,401,400,ADJ-80300,Qty mismatch after cycle count,NORMAL,2024-02-17,6,10.0,-10.0
4c115240-aa2b-4f57-9170-5d8a74dafa91,2024-02-17 06:21:05,SKU-028,D-06-02,D,3,Damage,RECEIVING_DISCREPANCY,USER-04,Morning,142,145,ADJ-30204,Receiving discrepancy,NORMAL,2024-02-17,6,14.46,43.38
69f0e594-3baa-48ec-aa5c-6b0bedc2ad40,2024-02-17 07:12:51,SKU-002,B-01-02,B,2,Damage,PICKING_ERROR,USER-05,Morning,394,396,ADJ-37379,Damaged goods removed,NORMAL,2024-02-17,7,12.67,25.34
ea76ee77-8755-413f-b9eb-d1205fb06784,2024-02-17 08:01:09,SKU-023,C-02-01,C,-3,Returns,DAMAGED_GOODS,USER-02,Morning,152,149,ADJ-42118,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-17,8,6.98,-20.94
48c29b2d-d24d-49b4-9ff2-a5468e1b7904,2024-02-17 08:08:02,SKU-012,A-04-02,A,5,Returns,OTHER,USER-02,Morning,382,387,ADJ-71925,Putaway error corrected,NORMAL,2024-02-17,8,2.47,12.35
5e00dae7-acd2-4d31-ae46-dfdc579b040a,2024-02-17 13:36:25,SKU-021,A-05-01,A,-8,Unknown,OTHER,USER-07,Morning,266,258,ADJ-33153,,P3_USER07_ENDSHIFT,2024-02-17,13,4.12,-32.96
bd9ecb47-d3a4-487c-9047-bbc1baca2ea8,2024-02-17 14:59:57,SKU-017,D-05-02,D,-1,Returns,PUTAWAY_ERROR,USER-01,Afternoon,122,121,ADJ-38256,Putaway error corrected,NORMAL,2024-02-17,14,3.92,-3.92
80c29cdb-5e5c-47dc-87b7-273ebc3d851c,2024-02-17 18:06:28,SKU-012,C-05-02,C,-4,Unknown,DAMAGED_GOODS,USER-03,Afternoon,167,163,ADJ-56365,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-17,18,2.47,-9.88
01ed5d90-fb39-4e03-8b79-30ec0c3fa13e,2024-02-17 19:25:20,SKU-027,E-06-02,E,-4,Returns,DAMAGED_GOODS,USER-02,Afternoon,120,116,ADJ-24869,Qty mismatch after cycle count,NORMAL,2024-02-17,19,22.54,-90.16
73db8415-b416-4791-bb57-dd9ef052f23c,2024-02-17 20:44:54,SKU-004,B-03-03,B,2,Unknown,OTHER,USER-08,Afternoon,283,285,ADJ-65278,Putaway error corrected,NORMAL,2024-02-17,20,12.09,24.18
900e9d34-bf65-4b76-a42e-7f62351543f6,2024-02-18 03:45:49,SKU-024,C-03-03,C,-2,Damage,SYSTEM_ERROR,USER-10,Night,193,191,ADJ-64820,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-18,3,5.46,-10.92
e7530954-acdb-476e-8497-9c6281e063ec,2024-02-18 03:51:23,SKU-012,A-03-02,A,-3,Damage,RECEIVING_DISCREPANCY,USER-04,Night,283,280,ADJ-91684,Receiving discrepancy,NORMAL,2024-02-18,3,2.47,-7.41
82d8186c-a544-49af-b45b-b13895866c97,2024-02-18 13:26:58,SKU-028,B-06-01,B,-3,Unknown,OTHER,USER-07,Morning,229,226,ADJ-94523,,P3_USER07_ENDSHIFT,2024-02-18,13,14.46,-43.38
4c521a33-fb24-432e-9eb4-acfb88408c73,2024-02-18 15:55:54,SKU-017,B-04-02,B,-1,Unknown,QTY_MISMATCH,USER-01,Afternoon,307,306,ADJ-78937,Receiving discrepancy,NORMAL,2024-02-18,15,3.92,-3.92
dbe827ac-e9a1-43d4-a571-f665398fd1b8,2024-02-18 15:56:03,SKU-012,E-04-02,E,1,Damage,DAMAGED_GOODS,USER-03,Afternoon,209,210,ADJ-90981,Qty mismatch after cycle count,NORMAL,2024-02-18,15,2.47,2.47
b6f53929-2da8-4aa6-a345-c837e28acce7,2024-02-18 18:07:45,SKU-030,E-01-01,E,2,Damage,PUTAWAY_ERROR,USER-04,Afternoon,69,71,ADJ-97856,Receiving discrepancy,NORMAL,2024-02-18,18,10.77,21.54
fbba0c91-c3ba-45ce-a972-c73d400790df,2024-02-18 18:12:39,SKU-028,E-01-01,E,4,Unknown,OTHER,USER-06,Afternoon,77,81,ADJ-39563,Damaged goods removed,NORMAL,2024-02-18,18,14.46,57.84
0acf96d0-50fd-4313-af53-2daa750db3e3,2024-02-18 21:40:55,SKU-030,B-02-02,B,-7,Unknown,OTHER,USER-07,Afternoon,285,278,ADJ-29398,,P3_USER07_ENDSHIFT,2024-02-18,21,10.77,-75.39
e4d4ee9b-4eb2-4ecb-bc45-51f3d9b5ed41,2024-02-18 21:42:28,SKU-027,B-05-03,B,4,Damage,OTHER,USER-03,Afternoon,375,379,ADJ-52626,Qty mismatch after cycle count,NORMAL,2024-02-18,21,22.54,90.16
5a09150d-512f-4ede-a520-b77cae1266f8,2024-02-18 21:48:55,SKU-009,A-01-03,A,-4,Unknown,OTHER,USER-07,Afternoon,371,367,ADJ-23555,,P3_USER07_ENDSHIFT,2024-02-18,21,2.2,-8.8
4ba09270-7d49-4bf7-b01e-2d19d6147fe0,2024-02-18 23:29:12,SKU-001,B-03-02,B,4,Returns,SYSTEM_ERROR,USER-01,Night,381,385,ADJ-32119,Qty mismatch after cycle count,NORMAL,2024-02-18,23,11.75,47.0
e107e3f7-cf61-449a-b4d8-f6d0ec27b814,2024-02-18 23:41:53,SKU-027,D-01-02,D,-4,CycleCount,QTY_MISMATCH,USER-10,Night,74,70,ADJ-25176,Receiving discrepancy,NORMAL,2024-02-18,23,22.54,-90.16
352bd3bb-7ef4-46b6-adf0-156f9d5714a5,2024-02-18 23:42:34,SKU-001,B-04-02,B,-4,Unknown,DAMAGED_GOODS,USER-06,Night,172,168,ADJ-78690,Receiving discrepancy,NORMAL,2024-02-18,23,11.75,-47.0
2169e8af-e525-48ff-a869-6c94f4e718af,2024-02-19 01:54:33,SKU-001,C-02-03,C,-2,Damage,DAMAGED_GOODS,USER-10,Night,99,97,DMG-9192,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-02-19,1,11.75,-23.5
b32c98f6-44fd-4690-9fbd-77e73085fa7d,2024-02-19 05:58:42,SKU-021,A-03-02,A,1,Returns,RECEIVING_DISCREPANCY,USER-04,Night,421,422,ADJ-49347,Putaway error corrected,NORMAL,2024-02-19,5,4.12,4.12
e26ffa10-8c42-48e4-9ba6-72c35ef3122c,2024-02-19 07:33:58,SKU-007,A-05-01,A,-9,CycleCount,QTY_MISMATCH,USER-04,Morning,280,271,CC-7929,Consistent shortfall — cause unknown,P1_CHRONIC_SHRINKAGE,2024-02-19,7,2.5,-22.5
96dbf75c-804e-43d3-8626-20c9311f0908,2024-02-19 07:51:55,SKU-008,B-01-03,B,5,Damage,PUTAWAY_ERROR,USER-05,Morning,464,469,ADJ-52727,Putaway error corrected,NORMAL,2024-02-19,7,11.42,57.1
bae10be3-869f-4091-b18b-47ba3c8e6a27,2024-02-19 08:16:00,SKU-012,C-06-03,C,2,Damage,SYSTEM_ERROR,USER-03,Morning,152,154,ADJ-28700,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-19,8,2.47,4.94
e3cf4885-154b-4709-a211-dedeb4ce9260,2024-02-19 09:23:00,SKU-019,C-05-02,C,-5,Damage,OTHER,USER-01,Morning,52,47,ADJ-57500,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-19,9,9.0,-45.0
97ad26bb-39c0-447c-accb-ca2dec3c1077,2024-02-19 10:28:29,SKU-014,D-01-02,D,-1,Returns,DAMAGED_GOODS,USER-06,Morning,278,277,ADJ-45200,,NORMAL,2024-02-19,10,2.06,-2.06
37d31653-478e-4f08-a4b1-607fb265f72d,2024-02-19 12:47:06,SKU-018,B-02-03,B,-4,Returns,SYSTEM_ERROR,USER-04,Morning,370,366,ADJ-70125,Receiving discrepancy,NORMAL,2024-02-19,12,3.87,-15.48
3dd8f509-591a-4941-982c-8a15c8ef4512,2024-02-19 16:06:20,SKU-021,C-05-02,C,-6,CycleCount,SYSTEM_ERROR,USER-09,Afternoon,176,170,ADJ-34233,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-19,16,4.12,-24.72
1885164d-b03d-4f8a-8291-f66447b02f5f,2024-02-19 19:48:17,SKU-004,D-05-03,D,-1,CycleCount,DAMAGED_GOODS,USER-02,Afternoon,207,206,ADJ-21442,Putaway error corrected,NORMAL,2024-02-19,19,12.09,-12.09
5acfa660-d9b1-43e4-bf33-061e0835d3e6,2024-02-19 21:41:34,SKU-022,C-01-03,C,1,Unknown,QTY_MISMATCH,USER-02,Afternoon,149,150,ADJ-33628,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-19,21,2.47,2.47
0540419f-576f-421f-bb86-3d5789c8b30e,2024-02-19 21:59:12,SKU-010,A-01-03,A,-1,Unknown,DAMAGED_GOODS,USER-05,Afternoon,275,274,ADJ-94604,Receiving discrepancy,NORMAL,2024-02-19,21,3.95,-3.95
d87b08ca-e444-4da2-b2b3-6299019b9886,2024-02-19 22:50:44,SKU-020,E-05-03,E,-3,Unknown,QTY_MISMATCH,USER-06,Night,316,313,ADJ-64321,Putaway error corrected,NORMAL,2024-02-19,22,9.57,-28.71
6b7e00e6-00ea-4503-997c-c679866512f1,2024-02-20 01:08:49,SKU-012,D-01-03,D,-3,CycleCount,DAMAGED_GOODS,USER-09,Night,169,166,ADJ-23848,Putaway error corrected,NORMAL,2024-02-20,1,2.47,-7.41
4970b9dc-2acb-4d29-9348-b728e2572180,2024-02-20 05:52:21,SKU-009,D-04-01,D,-4,Unknown,OTHER,USER-07,Night,71,67,ADJ-90264,,P3_USER07_ENDSHIFT,2024-02-20,5,2.2,-8.8
a9dd067f-c047-48c0-a4a1-dbe328428591,2024-02-20 06:19:14,SKU-011,A-04-01,A,4,Damage,OTHER,USER-01,Morning,119,123,ADJ-51275,Qty mismatch after cycle count,NORMAL,2024-02-20,6,2.27,9.08
842c8c15-7127-4ee9-80bd-3694f187c4e0,2024-02-20 10:43:52,SKU-014,D-03-02,D,-4,CycleCount,SYSTEM_ERROR,USER-09,Morning,174,170,ADJ-95182,Qty mismatch after cycle count,NORMAL,2024-02-20,10,2.06,-8.24
12368f6a-5b10-4e51-8d5b-ebfe5ef8be83,2024-02-20 13:27:56,SKU-026,E-04-01,E,-4,Unknown,OTHER,USER-07,Morning,155,151,ADJ-68478,,P3_USER07_ENDSHIFT,2024-02-20,13,6.64,-26.56
bafd205b-7495-4737-946b-703af6b6269c,2024-02-20 13:41:10,SKU-005,C-04-02,C,-2,Damage,PICKING_ERROR,USER-08,Morning,107,105,ADJ-48152,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-20,13,10.0,-20.0
63aaf7d6-d782-4720-9e9d-292a48c91bd7,2024-02-20 13:51:16,SKU-026,C-03-02,C,-7,Unknown,OTHER,USER-07,Morning,195,188,ADJ-50291,,P3_USER07_ENDSHIFT,2024-02-20,13,6.64,-46.48
783fee81-1354-4360-8f43-a2d50728d2ab,2024-02-20 23:18:52,SKU-005,E-05-02,E,1,Unknown,DAMAGED_GOODS,USER-01,Night,51,52,ADJ-22712,Qty mismatch after cycle count,NORMAL,2024-02-20,23,10.0,10.0
70888dd4-cc7f-443d-b676-86abd90828b9,2024-02-20 23:33:42,SKU-009,B-06-02,B,-4,Returns,PICKING_ERROR,USER-02,Night,426,422,ADJ-21829,Putaway error corrected,NORMAL,2024-02-20,23,2.2,-8.8
6deb6dc1-8fd9-4017-a2a4-4b6adb064f2d,2024-02-20 23:50:36,SKU-003,B-04-01,B,-1,CycleCount,PUTAWAY_ERROR,USER-04,Night,406,405,ADJ-79827,Receiving discrepancy,NORMAL,2024-02-20,23,10.0,-10.0
240ccf97-8057-4329-a3c2-00d5b1a34574,2024-02-21 00:36:07,SKU-022,E-04-03,E,-1,CycleCount,SYSTEM_ERROR,USER-05,Night,95,94,ADJ-78922,Receiving discrepancy,NORMAL,2024-02-21,0,2.47,-2.47
8102a3b2-f732-4eaf-9a95-973258604bfc,2024-02-21 01:14:46,SKU-017,A-05-01,A,-1,Damage,PICKING_ERROR,USER-10,Night,493,492,ADJ-40634,,NORMAL,2024-02-21,1,3.92,-3.92
dfa1ead0-7d12-4b78-b80c-0d0a0718f9b1,2024-02-21 01:33:23,SKU-024,A-01-02,A,3,Unknown,SYSTEM_ERROR,USER-10,Night,261,264,ADJ-67939,Qty mismatch after cycle count,NORMAL,2024-02-21,1,5.46,16.38
fdc86904-6434-4247-bc63-bc5dc7d38e7d,2024-02-21 03:12:38,SKU-026,A-03-01,A,-1,Unknown,QTY_MISMATCH,USER-03,Night,236,235,ADJ-40522,Receiving discrepancy,NORMAL,2024-02-21,3,6.64,-6.64
037a21b6-abbc-47c8-830f-5d3811420ab6,2024-02-21 03:13:57,SKU-003,D-04-02,D,-1,Returns,DAMAGED_GOODS,USER-10,Night,293,292,ADJ-99536,Putaway error corrected,NORMAL,2024-02-21,3,10.0,-10.0
74c0bab0-9161-4f9a-80ed-b0ba9e3d70bb,2024-02-21 16:30:59,SKU-006,A-01-03,A,-5,Unknown,QTY_MISMATCH,USER-08,Afternoon,52,47,ADJ-18399,Damaged goods removed,NORMAL,2024-02-21,16,10.0,-50.0
da06f896-0369-406d-abc7-85568c698f64,2024-02-21 19:09:43,SKU-012,A-03-03,A,1,Unknown,QTY_MISMATCH,USER-08,Afternoon,390,391,ADJ-21957,Qty mismatch after cycle count,NORMAL,2024-02-21,19,2.47,2.47
478408e4-f1c1-49be-960b-d32c125db521,2024-02-21 23:48:48,SKU-001,C-05-01,C,3,Damage,SYSTEM_ERROR,USER-02,Night,46,49,ADJ-33680,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-21,23,11.75,35.25
4768a53c-8739-4008-9ec2-9fcfbc9ed975,2024-02-21 23:50:01,SKU-024,C-05-01,C,-4,Damage,DAMAGED_GOODS,USER-06,Night,58,54,ADJ-75536,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-21,23,5.46,-21.84
2214d04e-e291-4a58-9bf3-b6f5ee586330,2024-02-22 01:24:49,SKU-029,E-06-03,E,-4,Returns,PUTAWAY_ERROR,USER-06,Night,173,169,ADJ-69297,Receiving discrepancy,NORMAL,2024-02-22,1,18.81,-75.24
8cd417f2-e1dc-4ceb-a214-2981c32101a7,2024-02-22 05:21:40,SKU-005,E-01-03,E,5,Damage,PUTAWAY_ERROR,USER-06,Night,142,147,ADJ-93165,Qty mismatch after cycle count,NORMAL,2024-02-22,5,10.0,50.0
3573a8c1-877b-419f-b74a-95e02cf3efe3,2024-02-22 07:21:41,SKU-016,A-05-02,A,3,CycleCount,PICKING_ERROR,USER-08,Morning,457,460,ADJ-77792,Damaged goods removed,NORMAL,2024-02-22,7,4.94,14.82
1e6e3641-a125-4b27-8dbd-055aa553fdad,2024-02-22 11:04:28,SKU-001,E-03-03,E,-3,Damage,DAMAGED_GOODS,USER-03,Morning,221,218,DMG-5227,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-02-22,11,11.75,-35.25
e44af944-beea-44ff-ba8a-07c23b2bfdea,2024-02-22 12:24:05,SKU-027,B-05-03,B,1,Damage,SYSTEM_ERROR,USER-08,Morning,245,246,ADJ-55582,Qty mismatch after cycle count,NORMAL,2024-02-22,12,22.54,22.54
92a64049-db2c-468f-8aa3-5475ce289ecc,2024-02-22 13:44:20,SKU-027,B-05-03,B,-1,Unknown,DAMAGED_GOODS,USER-04,Morning,140,139,ADJ-66040,Receiving discrepancy,NORMAL,2024-02-22,13,22.54,-22.54
a1c51e42-ff96-476c-8e99-e2114d8df51d,2024-02-22 14:24:16,SKU-008,E-05-01,E,-1,Unknown,PUTAWAY_ERROR,USER-08,Afternoon,134,133,ADJ-65444,,NORMAL,2024-02-22,14,11.42,-11.42
ae758bc6-c487-43be-a927-6323a688396a,2024-02-22 15:08:11,SKU-016,D-03-01,D,-1,CycleCount,OTHER,USER-05,Afternoon,448,447,ADJ-90213,,NORMAL,2024-02-22,15,4.94,-4.94
c6ed7a80-f577-490e-ba07-343cd76ca22a,2024-02-22 17:05:10,SKU-028,C-01-03,C,-3,CycleCount,QTY_MISMATCH,USER-05,Afternoon,49,46,ADJ-82634,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-22,17,14.46,-43.38
db8afad0-713d-4a86-811a-2dd940af493d,2024-02-22 17:34:15,SKU-016,B-05-03,B,5,Returns,OTHER,USER-05,Afternoon,451,456,ADJ-71474,Putaway error corrected,NORMAL,2024-02-22,17,4.94,24.7
c32a6bbb-592d-4b40-95dc-690e00186a46,2024-02-22 17:36:46,SKU-024,B-02-03,B,5,Returns,QTY_MISMATCH,USER-09,Afternoon,376,381,ADJ-94182,Damaged goods removed,NORMAL,2024-02-22,17,5.46,27.3
011e4d85-e0b5-47e1-87ff-8cc64e41a647,2024-02-22 18:54:34,SKU-005,A-03-03,A,-5,Unknown,RECEIVING_DISCREPANCY,USER-08,Afternoon,349,344,ADJ-57925,,NORMAL,2024-02-22,18,10.0,-50.0
29dfbf08-59a3-4bcf-94a0-6fc2e7c2464a,2024-02-22 19:41:30,SKU-003,A-06-03,A,-3,Damage,DAMAGED_GOODS,USER-10,Afternoon,99,96,DMG-4774,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-02-22,19,10.0,-30.0
a93d5a10-c207-454b-b365-a8c568623271,2024-02-22 20:35:31,SKU-002,D-02-03,D,-4,CycleCount,PUTAWAY_ERROR,USER-10,Afternoon,500,496,ADJ-94320,Receiving discrepancy,NORMAL,2024-02-22,20,12.67,-50.68
87ff7662-30a6-4280-b088-de5555a28f31,2024-02-23 02:44:08,SKU-030,C-06-02,C,-2,Returns,QTY_MISMATCH,USER-10,Night,72,70,ADJ-17968,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-23,2,10.77,-21.54
d6d40bd4-89ac-4296-ab5f-2338c29c5677,2024-02-23 03:15:13,SKU-027,D-04-02,D,-2,CycleCount,SYSTEM_ERROR,USER-01,Night,483,481,ADJ-42550,Putaway error corrected,NORMAL,2024-02-23,3,22.54,-45.08
be3b5b99-88ae-4ea1-9e7c-0b2f25b0f14d,2024-02-23 03:23:18,SKU-003,E-04-02,E,-2,Damage,OTHER,USER-06,Night,159,157,ADJ-91039,,NORMAL,2024-02-23,3,10.0,-20.0
0f2a04d0-294c-454f-8e2f-0ce0931851d6,2024-02-23 05:40:45,SKU-023,C-03-03,C,1,CycleCount,PICKING_ERROR,USER-02,Night,123,124,ADJ-73284,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-23,5,6.98,6.98
7f4cba98-27bc-49ec-a367-0829a1849ccb,2024-02-23 05:45:31,SKU-011,D-04-02,D,-4,Unknown,OTHER,USER-07,Night,150,146,ADJ-16133,,P3_USER07_ENDSHIFT,2024-02-23,5,2.27,-9.08
04c46687-7035-44ee-bd1e-9280c683e5e9,2024-02-23 05:55:23,SKU-001,B-05-02,B,-3,Unknown,OTHER,USER-07,Night,57,54,ADJ-78021,,P3_USER07_ENDSHIFT,2024-02-23,5,11.75,-35.25
f5e5fdf1-91b6-4ebc-ba0a-170ae2732613,2024-02-23 06:03:42,SKU-011,C-01-02,C,-4,Returns,DAMAGED_GOODS,USER-05,Morning,40,36,ADJ-71873,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-23,6,2.27,-9.08
4c0b263b-49fa-4313-af27-5c20485fcf90,2024-02-23 12:30:00,SKU-029,B-01-01,B,2,Returns,PUTAWAY_ERROR,USER-08,Morning,444,446,ADJ-61116,Receiving discrepancy,NORMAL,2024-02-23,12,18.81,37.62
08858d44-dc08-4073-bac6-910a977dc671,2024-02-23 16:51:27,SKU-005,B-03-02,B,2,Unknown,PICKING_ERROR,USER-10,Afternoon,453,455,ADJ-70129,,NORMAL,2024-02-23,16,10.0,20.0
5eb56c25-2da2-422f-8d9d-0d04c84c9834,2024-02-23 21:34:39,SKU-001,D-06-03,D,-3,Unknown,OTHER,USER-07,Afternoon,265,262,ADJ-49634,,P3_USER07_ENDSHIFT,2024-02-23,21,11.75,-35.25
83d44073-89f1-4ed3-b94f-0cb19d678d8d,2024-02-24 00:21:22,SKU-004,A-02-02,A,-1,Unknown,RECEIVING_DISCREPANCY,USER-01,Night,486,485,ADJ-45167,Qty mismatch after cycle count,NORMAL,2024-02-24,0,12.09,-12.09
b4eadbc4-ad25-4670-847e-b4322d665311,2024-02-24 00:30:20,SKU-003,D-02-03,D,-5,Damage,QTY_MISMATCH,USER-08,Night,98,93,ADJ-44181,Receiving discrepancy,NORMAL,2024-02-24,0,10.0,-50.0
b285e0e5-e589-4368-a852-778b394cce5c,2024-02-24 02:54:34,SKU-008,A-02-01,A,-3,Damage,DAMAGED_GOODS,USER-08,Night,179,176,DMG-7944,Beverage damage — small qty high value,P5_HIGH_VALUE_LOSS,2024-02-24,2,11.42,-34.26
bf28fb5e-0669-428c-b088-b8e28b2ce903,2024-02-24 04:12:36,SKU-027,C-04-02,C,-7,Unknown,OTHER,USER-07,Night,105,98,ADJ-56257,,P3_USER07_ENDSHIFT,2024-02-24,4,22.54,-157.78
3e38c32a-f38e-4918-bbcc-d9cc8df9ebe1,2024-02-24 08:14:07,SKU-016,C-02-01,C,-4,Damage,PICKING_ERROR,USER-01,Morning,78,74,ADJ-45895,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-24,8,4.94,-19.76
0c1afe40-2b5c-4d6e-88b7-ff88bdcdbd03,2024-02-24 09:58:54,SKU-028,B-06-03,B,3,CycleCount,PICKING_ERROR,USER-10,Morning,75,78,ADJ-27477,Receiving discrepancy,NORMAL,2024-02-24,9,14.46,43.38
a3239f49-f70d-49ce-ab09-6ff031d3330c,2024-02-24 10:49:07,SKU-020,C-02-02,C,-4,Returns,SYSTEM_ERROR,USER-04,Morning,93,89,ADJ-97337,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-24,10,9.57,-38.28
bd47d77b-5c81-4a2c-ad48-45bfc3449131,2024-02-24 11:04:33,SKU-009,D-01-03,D,-1,CycleCount,PICKING_ERROR,USER-08,Morning,390,389,ADJ-71621,Qty mismatch after cycle count,NORMAL,2024-02-24,11,2.2,-2.2
345231a8-8b14-4aa1-ad1a-a051e0a66697,2024-02-24 14:07:47,SKU-016,A-01-03,A,1,Unknown,DAMAGED_GOODS,USER-05,Afternoon,180,181,ADJ-33882,Receiving discrepancy,NORMAL,2024-02-24,14,4.94,4.94
ab94400e-55e6-4c4a-8d3a-9dea7707f8ee,2024-02-24 15:17:25,SKU-009,C-02-03,C,-3,CycleCount,PUTAWAY_ERROR,USER-08,Afternoon,66,63,ADJ-65013,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-24,15,2.2,-6.6
815f4a57-af7b-4638-be3d-7f188ba850b6,2024-02-24 18:10:22,SKU-008,D-01-01,D,1,Unknown,RECEIVING_DISCREPANCY,USER-06,Afternoon,354,355,ADJ-29112,Receiving discrepancy,NORMAL,2024-02-24,18,11.42,11.42
53b09d59-cb2e-45bb-85e7-ac57a0f02781,2024-02-24 20:24:18,SKU-006,C-06-03,C,-4,Unknown,SYSTEM_ERROR,USER-05,Afternoon,168,164,ADJ-91313,Zone C location discrepancy,P2_ZONE_C_VOLATILE,2024-02-24,20,10.0,-40.0
41c17c0b-f39e-4d19-a31e-ea86a10b7e4c,2024-02-24 20:34:02,SKU-016,A-06-03,A,-4,Returns,SYSTEM_ERROR,USER-09,Afternoon,255,251,ADJ-80373,,NORMAL,2024-02-24,20,4.94,-19.76
a5785c64-96a3-4be6-b088-be4fb8f20762,2024-02-24 20:37:06,SKU-016,D-04-01,D,-2,CycleCount,RECEIVING_DISCREPANCY,USER-05,Afternoon,288,286,ADJ-96816,Damaged goods removed,NORMAL,2024-02-24,20,4.94,-9.88
b0d0e076-e575-4441-95cc-b8131d5e05d3,2024-02-24 20:37:19,SKU-007,C-04-01,C,-7,CycleCount,QTY_MISMATCH,USER-07,Afternoon,236,229,CC-2456,Consistent shortfall — cause unknown,P1_CHRONIC_SHRINKAGE,2024-02-24,20,2.5,-17.5
28ab4ad0-7255-4c8c-8052-504372031be6,2024-02-25 03:32:12,SKU-024,D-02-01,D,1,Unknown,PICKING_ERROR,USER-03,Night,390,391,ADJ-60867,Receiving discrepancy,NORMAL,2024-02-25,3,5.46,5.46
a2ab4697-0a99-4e2c-9034-ab104917a57a,2024-02-25 05:07:37,SKU-020,D-01-03,D,-1,Unknown,PUTAWAY_ERROR,USER-04,Night,389,388,ADJ-82756,Qty mismatch after cycle count,NORMAL,2024-02-25,5,9.57,-9.57
0b7b0549-9250-48dc-88f5-7ff1a599a6b4,2024-02-25 05:50:57,SKU-016,D-03-01,D,3,Damage,SYSTEM_ERROR,USER-09,Night,395,398,ADJ-21114,Damaged goods removed,NORMAL,2024-02-25,5,4.94,14.82
61bdc008-5f0e-45b5-9992-528b17ce644e,2024-02-25 05:57:56,SKU-030,D-03-01,D,-5,Unknown,OTHER,USER-07,Night,138,133,ADJ-46842,,P3_USER07_ENDSHIFT,2024-02-25,5,10.77,-53.85
